date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:56	21806/21806	---M--	200	added ('OK')	image/jpeg	etag:%2265b4a480f5c4ed9ea68b9ec5c00b8bd1-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-11.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-11.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:57	28715/28715	---M--	200	added ('OK')	image/jpeg	etag:%2282fcee1f42e03800699d4d68b0f7794c-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-12.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/shop/thumbnail-12.jpg	(from https://nest-frontend-v6.netlify.app/)
16:31:58	116235/116235	---M--	200	added ('OK')	image/png	etag:%2230d73bc4c59733fad7f21c68774708ec-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-9.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-9.png	(from https://nest-frontend-v6.netlify.app/)
16:31:59	4089/4089	---M-Z	200	added ('OK')	image/svg+xml	etag:%2296a65135286011e9f5e029df63abfb60-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-5.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-5.svg	(from https://nest-frontend-v6.netlify.app/)
16:32:00	6940/6940	---M-Z	200	added ('OK')	image/svg+xml	etag:%2292a8273e88690b962cdef8fa7482b40c-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-6.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-6.svg	(from https://nest-frontend-v6.netlify.app/)
16:32:01	1935/1935	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b8ac94987e21a99f7e97b269ed9339c5-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-location.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-location.svg	(from https://nest-frontend-v6.netlify.app/)
16:32:01	1550/1550	---M-Z	200	added ('OK')	image/svg+xml	etag:%22995c231aa29ef7cae29e2250c915a12f-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-contact.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-contact.svg	(from https://nest-frontend-v6.netlify.app/)
16:32:02	977/977	---M--	200	added ('OK')	image/svg+xml	etag:%22a77602ec20cd27076db7d6ba50afbc5d-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-email-2.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-email-2.svg	(from https://nest-frontend-v6.netlify.app/)
16:32:03	1241/1241	---M-Z	200	added ('OK')	image/svg+xml	etag:%2242ba0c40ee527228dd3125955636f7e2-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-clock.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-clock.svg	(from https://nest-frontend-v6.netlify.app/)
16:32:04	29714/29714	---M--	200	added ('OK')	image/jpeg	etag:%228c24e4257a4ca674f5ac060bbb1a03b6-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/app-store.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/app-store.jpg	(from https://nest-frontend-v6.netlify.app/)
16:32:05	29477/29477	---M--	200	added ('OK')	image/jpeg	etag:%2281efc2e5a8593eeeb38de4b819fc5d4e-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/google-play.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/google-play.jpg	(from https://nest-frontend-v6.netlify.app/)
16:32:06	12193/12193	---M--	200	added ('OK')	image/png	etag:%22ff780611a44d69e26d24014e56eb7508-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/payment-method.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/payment-method.png	(from https://nest-frontend-v6.netlify.app/)
16:32:07	2857/2857	---M-Z	200	added ('OK')	image/svg+xml	etag:%220e22a179074674615b404e1c78860d6f-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/phone-call.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/phone-call.svg	(from https://nest-frontend-v6.netlify.app/)
16:32:08	25062/25062	---M--	200	added ('OK')	image/gif	etag:%227e55a57024a2c91d74625f4c73933678-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/loading.gif	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/loading.gif	(from https://nest-frontend-v6.netlify.app/)
16:32:08	11841/11841	---M-Z	200	added ('OK')	application/javascript	etag:%222c4fbbf5613631be60647c27390c8a9e-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/vendor/modernizr-3.6.0.min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/vendor/modernizr-3.6.0.min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:09	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:%22d02571e3593c7ac903004599031cdc0e-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/vendor/jquery-3.6.0.min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/vendor/jquery-3.6.0.min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:10	11016/11016	---MCZ	200	added ('OK')	application/javascript	etag:%226bd7baeb6c4998406e1ae769d6e7ebf1-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/vendor/jquery-migrate-3.3.0.min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/vendor/jquery-migrate-3.3.0.min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:11	80217/80217	---M-Z	200	added ('OK')	application/javascript	etag:%2244e98f09d52f4d338d80a5039e23408d-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/vendor/bootstrap.bundle.min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/vendor/bootstrap.bundle.min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:12	43177/43177	---MCZ	200	added ('OK')	application/javascript	etag:%22b34b7bd47bd9c59320afe3f82a384c0a-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/slick.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/slick.js	(from https://nest-frontend-v6.netlify.app/)
16:32:13	5747/5747	---M-Z	200	added ('OK')	application/javascript	etag:%22e307a2454ee9a536efdc7a039356b7b2-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/jquery.syotimer.min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/jquery.syotimer.min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:14	9031/9031	---M-Z	200	added ('OK')	application/javascript	etag:%229ab57d88d2c7041d9a51300cd1a27fe8-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/waypoints.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/waypoints.js	(from https://nest-frontend-v6.netlify.app/)
16:32:15	8450/8450	---M-Z	200	added ('OK')	application/javascript	etag:%22d00540d44bc25596d450c06ba35d4ad8-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/wow.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/wow.js	(from https://nest-frontend-v6.netlify.app/)
16:32:17	38417/38417	---M-Z	200	added ('OK')	application/javascript	etag:%2222fa6219b8cae9462c4ea653d0611925-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/perfect-scrollbar.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/perfect-scrollbar.js	(from https://nest-frontend-v6.netlify.app/)
16:32:18	20222/20222	---MCZ	200	added ('OK')	application/javascript	etag:%22f1f8bb3e9acda5e12132f53121b08124-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/magnific-popup.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/magnific-popup.js	(from https://nest-frontend-v6.netlify.app/)
16:32:19	68059/68059	---MCZ	200	added ('OK')	application/javascript	etag:%223d867725da32019c9d0b197fdf10b2cc-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/select2.min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/select2.min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:20	1072/1072	---M-Z	200	added ('OK')	application/javascript	etag:%22e86e58156217e28b8b80e25790ed2592-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/counterup.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/counterup.js	(from https://nest-frontend-v6.netlify.app/)
16:32:20	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2201a354179ab4cf99225fa2380ee105f2-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/jquery.countdown.min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/jquery.countdown.min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:21	5444/5444	---M-Z	200	added ('OK')	application/javascript	etag:%22eaab941cffcae7f66d3a26ce366e3750-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/images-loaded.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/images-loaded.js	(from https://nest-frontend-v6.netlify.app/)
16:32:22	34859/34859	---M-Z	200	added ('OK')	application/javascript	etag:%22fbbf6afea96e4b6ba3c375ca716a82c2-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/isotope.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/isotope.js	(from https://nest-frontend-v6.netlify.app/)
16:32:23	1961/1961	---M-Z	200	added ('OK')	application/javascript	etag:%2297afceeaf07bcbc579dc79196c959093-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/scrollup.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/scrollup.js	(from https://nest-frontend-v6.netlify.app/)
16:32:24	3784/3784	---M-Z	200	added ('OK')	application/javascript	etag:%22f327380a794eeb965497acf6d247fcb4-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/jquery.vticker-min.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/jquery.vticker-min.js	(from https://nest-frontend-v6.netlify.app/)
16:32:25	16325/16325	---M-Z	200	added ('OK')	application/javascript	etag:%2249f933f67e4da913da7632091d84d078-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/jquery.theia.sticky.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/jquery.theia.sticky.js	(from https://nest-frontend-v6.netlify.app/)
16:32:27	58870/58870	---M-Z	200	added ('OK')	application/javascript	etag:%2235934d0733fcfad5f586090acbce772f-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/jquery.elevatezoom.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/jquery.elevatezoom.js	(from https://nest-frontend-v6.netlify.app/)
16:32:27	22935/22935	---M-Z	200	added ('OK')	application/javascript	etag:%22155d7daadf97037232e832d9358fc7c6-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/main.js?v=6.0	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/main5103.js	(from https://nest-frontend-v6.netlify.app/)
16:32:28	3755/3755	---M-Z	200	added ('OK')	application/javascript	etag:%22101ca0fb95145049665282161532401c-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/shop.js?v=6.0	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/shop5103.js	(from https://nest-frontend-v6.netlify.app/)
16:32:30	6138/6138	---M-Z	200	added ('OK')	text/css	etag:%2237da65399fab1824a7ca3392ecb83687-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/vendors/normalize.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/vendors/normalize.css	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:31	232948/232948	---M-Z	200	added ('OK')	text/css	etag:%22d59f66acab4345ce6c61cccf426dbb8c-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/vendors/bootstrap.min.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/vendors/bootstrap.min.css	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:31	18349/18349	---M-Z	200	added ('OK')	text/css	etag:%22e37b87a004b32e090a23717308aff44b-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/vendors/uicons-regular-straight.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/vendors/uicons-regular-straight.css	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:32	5389/5389	---M-Z	200	added ('OK')	text/css	etag:%222c7cbc3a7af628e02b315702a097f57e-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/plugins/magnific-popup.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/plugins/magnific-popup.css	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:34	9928/9928	---MCZ	200	added ('OK')	text/css	etag:%228ea2d0da17e86ad98d03f2fed9c8d3bd-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/plugins/select2.min.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/plugins/select2.min.css	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:34	1576/1576	---M-Z	200	added ('OK')	text/css	etag:%227a9cd41a27d0c03f9d82c47629bf532b-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/plugins/slick.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/plugins/slick.css	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:35	2607/2607	---M-Z	200	added ('OK')	text/css	etag:%2215d51183dee379987764879052efc8c5-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/plugins/perfect-scrollbar.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/plugins/perfect-scrollbar.css	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:36	3082/3082	---M-Z	404	error ('Not%20Found')	text/html	etag:1708418972-ssl-df	https://nest-frontend-v6.netlify.app/assets/imgs/favicon.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/favicon.c2.delayed	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:37	1356/1356	---M--	200	added ('OK')	image/png	etag:%2212cfbf954972256c7de6e126eb7e7b8c-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/wave.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/wave.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:38	3082/3082	---M-Z	404	error ('Not%20Found')	text/html	etag:1708418972-ssl-df	https://nest-frontend-v6.netlify.app/assets/imgs/theme/btn-brush-bg-1.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/btn-brush-bg-1.c4.delayed	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:39	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1708418972-ssl-df	https://nest-frontend-v6.netlify.app/assets/imgs/theme/btn-brush-bg-2.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/btn-brush-bg-2.c5.delayed	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:40	3082/3082	---M-Z	404	error ('Not%20Found')	text/html	etag:1708418972-ssl-df	https://nest-frontend-v6.netlify.app/assets/imgs/theme/btn-brush-bg-3.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/btn-brush-bg-3.c6.delayed	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:40	3150/3150	---M--	200	added ('OK')	image/png	etag:%22248c1960f9bf5f6cf488941cd5f4fa4d-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-plane.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-plane.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:42	104000/104000	---M--	200	added ('OK')	image/png	etag:%22b4d915896b5c48282b2ab3e2da0bb266-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-12.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-12.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:42	62462/62462	---M--	200	added ('OK')	image/png	etag:%22df678b4f6a26b9dce75c49ecde037328-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-4.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-4.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:43	190175/190175	---M--	200	added ('OK')	image/png	etag:%2214701d1f9098950d6873e88727be45b9-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-11.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-11.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:44	799491/799491	---M--	200	added ('OK')	image/jpeg	etag:%2225a9ee6a5930cf2670af8d963d7fd50c-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/page/home-6-bg.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/page/home-6-bg.jpg	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:45	517/517	---M--	200	added ('OK')	image/png	etag:%22daa5e22295e154d2019f799e8cf2406a-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-search.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/icon-search.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:46	882483/882483	---M--	200	added ('OK')	image/png	etag:%22662a60b9078d07875a058da2e8e52899-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/page/about-9.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/page/about-9.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:47	3095/3095	---M--	200	added ('OK')	image/png	etag:%228b250f01c1e415b05cea89110232a1f2-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/rating-stars.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/rating-stars.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:48	544/544	---M--	200	added ('OK')	image/png	etag:%22dc06ea3c7a125c18857915645963ba9b-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/coupon.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/coupon.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:49	16995/16995	---M--	200	added ('OK')	image/png	etag:%226c29a656ba77b4f1d73a2dbf9d37b586-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/blog/header-bg.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/blog/header-bg.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:52	882285/882285	---M--	200	added ('OK')	image/png	etag:%226cf8b6421488a2aa8d1d9b486230d3aa-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/invoice/header-bg-1.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/invoice/header-bg-1.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:52	75068/75068	---M--	200	added ('OK')	image/jpeg	etag:%2299bcbe36c1568d373177d39dd6a40ffe-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/invoice/header-bg-2.jpg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/invoice/header-bg-2.jpg	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:52	3248/3248	---M--	200	added ('OK')	image/png	etag:%223df62514bd21742a4bee01d9641acae7-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/search.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/search.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:54	12030/12030	---M--	200	added ('OK')	image/png	etag:%22c224b7de52cb581280c5e29ee9e73b34-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/fillter-widget-bg.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/fillter-widget-bg.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:54	28409/28409	---M--	200	added ('OK')	image/png	etag:%221d0dbec47d4554d4effd00e9116e6553-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-10.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-10.png	(from https://nest-frontend-v6.netlify.app/assets/css/main.css?v=6.0)
16:32:55	2428/2428	---M-Z	200	added ('OK')	text/css	etag:%22985ef82f7896547d16cc110a1382f17b-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/css/plugins/slider-range.css	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/css/plugins/slider-range.css	(from https://nest-frontend-v6.netlify.app/shop-product-right)
16:32:56	63897/63897	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ce50b853ee095e13a4370c88e18ce5f1-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/vendor/vendor-18.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/vendor/vendor-18.svg	(from https://nest-frontend-v6.netlify.app/shop-product-right)
16:32:57	8818/8818	---M--	200	added ('OK')	image/png	etag:%2277ad7191cb296d87680028ffc6dd1dec-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/blog/author-2.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/blog/author-2.png	(from https://nest-frontend-v6.netlify.app/shop-product-right)
16:32:58	11025/11025	---M--	200	added ('OK')	image/png	etag:%2285e07f4fb20c38f03fae4c509ba9bb0c-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/blog/author-3.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/blog/author-3.png	(from https://nest-frontend-v6.netlify.app/shop-product-right)
16:32:58	10120/10120	---M--	200	added ('OK')	image/png	etag:%2294b12f3680c6dd5d0dd6f523160dd0fa-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/blog/author-4.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/blog/author-4.png	(from https://nest-frontend-v6.netlify.app/shop-product-right)
16:32:59	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1708418972-ssl-df	https://nest-frontend-v6.netlify.app/shop-product-detail.html	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/shop-product-detail.db.delayed	(from https://nest-frontend-v6.netlify.app/shop-product-right)
16:33:01	74995/74995	---M-Z	200	added ('OK')	application/javascript	etag:%22037dcbe8736977f443399b0a622d1be7-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/slider-range.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/slider-range.js	(from https://nest-frontend-v6.netlify.app/shop-product-right)
16:33:01	89113/89113	---M--	200	added ('OK')	image/png	etag:%22165790da968ecec90bd0bd0a324d2c88-ssl%22	https://nest-frontend-v6.netlify.app/assets/imgs/banner/banner-13.png	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/banner/banner-13.png	(from https://nest-frontend-v6.netlify.app/page-account)
16:33:02	253672/253672	---M-Z	200	added ('OK')	application/javascript	etag:%222b8c3147c4206aff6e900e9ce0d3b5ff-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/js/plugins/jquery-ui.js	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/js/plugins/jquery-ui.js	(from https://nest-frontend-v6.netlify.app/shop-cart)
16:33:03	8815/8815	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b889a43e4bd930bd42648ad9db7835df-ssl-df%22	https://nest-frontend-v6.netlify.app/assets/imgs/theme/icons/payment-paypal.svg	C:/Users/Jackie/Desktop/myWebsite/Agumentik/nest-frontend-v6.netlify.app/assets/imgs/theme/icons/payment-paypal.svg	(from https://nest-frontend-v6.netlify.app/shop-checkout)
